PlayerID,PlayerName,PlayerRating,PlayerPOS,PAC,SHO,PAS,DRI,DEF,PHY,PlayerIMG,ClubIMG,CountryIMG
3169,Henk Veerman,72,ST,74,71,46,59,30,78,https://futhead.cursecdn.com/static/img/21/players/227537.png,https://futhead.cursecdn.com/static/img/21/clubs/1913.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
3170,Florian Sotoca,72,ST,85,71,67,66,40,80,https://futhead.cursecdn.com/static/img/21/players/227232.png,https://futhead.cursecdn.com/static/img/21/clubs/64.png,https://futhead.cursecdn.com/static/img/21/nations/18.png
3171,Ivo Rodrigues,72,RM,76,69,67,76,39,65,https://futhead.cursecdn.com/static/img/21/players/226877.png,https://futhead.cursecdn.com/static/img/21/clubs/230.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
3172,Franco Soldano,72,ST,69,71,53,70,40,73,https://futhead.cursecdn.com/static/img/21/players/226811.png,https://futhead.cursecdn.com/static/img/21/clubs/1877.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3173,Mauricio Martínez,72,CB,64,51,62,66,73,75,https://futhead.cursecdn.com/static/img/21/players/226798.png,https://futhead.cursecdn.com/static/img/21/clubs/101085.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3174,Cyle Larin,72,ST,68,72,53,66,26,79,https://futhead.cursecdn.com/static/img/21/players/226777.png,https://futhead.cursecdn.com/static/img/21/clubs/327.png,https://futhead.cursecdn.com/static/img/21/nations/70.png
3175,Joaquín Laso,72,CB,61,41,51,55,69,83,https://futhead.cursecdn.com/static/img/21/players/226772.png,https://futhead.cursecdn.com/static/img/21/clubs/110580.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3176,Greg Taylor,72,LB,78,49,67,70,67,77,https://futhead.cursecdn.com/static/img/21/players/226508.png,https://futhead.cursecdn.com/static/img/21/clubs/78.png,https://futhead.cursecdn.com/static/img/21/nations/42.png
3177,Xavier,72,LW,80,68,70,73,34,62,https://futhead.cursecdn.com/static/img/21/players/226278.png,https://futhead.cursecdn.com/static/img/21/clubs/1884.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
3178,Andrea Cistana,72,CB,70,42,54,58,74,70,https://futhead.cursecdn.com/static/img/21/players/226260.png,https://futhead.cursecdn.com/static/img/21/clubs/190.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3179,Joevin Jones,72,LM,80,58,68,72,63,71,https://futhead.cursecdn.com/static/img/21/players/226203.png,https://futhead.cursecdn.com/static/img/21/clubs/111144.png,https://futhead.cursecdn.com/static/img/21/nations/93.png
3180,Ángel González,72,RW,84,69,64,73,48,64,https://futhead.cursecdn.com/static/img/21/players/226086.png,https://futhead.cursecdn.com/static/img/21/clubs/101083.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3181,Michalis Bakakis,72,RB,83,56,66,70,67,66,https://futhead.cursecdn.com/static/img/21/players/226075.png,https://futhead.cursecdn.com/static/img/21/clubs/278.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
3182,Ryan Manning,72,LB,67,61,68,69,68,69,https://futhead.cursecdn.com/static/img/21/players/226012.png,https://futhead.cursecdn.com/static/img/21/clubs/15.png,https://futhead.cursecdn.com/static/img/21/nations/25.png
3183,Petar Stojanović,72,RB,81,50,67,70,64,72,https://futhead.cursecdn.com/static/img/21/players/225995.png,https://futhead.cursecdn.com/static/img/21/clubs/211.png,https://futhead.cursecdn.com/static/img/21/nations/44.png
3184,Pere Milla,72,ST,77,73,68,75,37,62,https://futhead.cursecdn.com/static/img/21/players/225926.png,https://futhead.cursecdn.com/static/img/21/clubs/468.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3185,Daniele Verde,72,RM,83,71,67,78,36,47,https://futhead.cursecdn.com/static/img/21/players/225844.png,https://futhead.cursecdn.com/static/img/21/clubs/278.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3186,Ben Godfrey,72,CB,72,44,58,64,71,77,https://futhead.cursecdn.com/static/img/21/players/225793.png,https://futhead.cursecdn.com/static/img/21/clubs/1792.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
3187,Glenn Bijl,72,RB,67,56,68,67,67,77,https://futhead.cursecdn.com/static/img/21/players/225720.png,https://futhead.cursecdn.com/static/img/21/clubs/100628.png,https://futhead.cursecdn.com/static/img/21/nations/34.png
3188,Ilzat Akhmetov,72,CM,75,58,72,76,61,52,https://futhead.cursecdn.com/static/img/21/players/225614.png,https://futhead.cursecdn.com/static/img/21/clubs/315.png,https://futhead.cursecdn.com/static/img/21/nations/40.png
3189,Benjamín Kuscevic,72,CB,70,41,54,61,72,78,https://futhead.cursecdn.com/static/img/21/players/225236.png,https://futhead.cursecdn.com/static/img/21/clubs/110975.png,https://futhead.cursecdn.com/static/img/21/nations/55.png
3190,Daniel Crowley,72,RM,71,60,72,76,38,57,https://futhead.cursecdn.com/static/img/21/players/224956.png,https://futhead.cursecdn.com/static/img/21/clubs/88.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
3191,Gian Marco Ferrari,72,CB,53,27,39,49,74,70,https://futhead.cursecdn.com/static/img/21/players/224808.png,https://futhead.cursecdn.com/static/img/21/clubs/111974.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3192,Alexandr Tashaev,72,LM,78,61,71,71,40,62,https://futhead.cursecdn.com/static/img/21/players/224719.png,https://futhead.cursecdn.com/static/img/21/clubs/100767.png,https://futhead.cursecdn.com/static/img/21/nations/40.png
3193,Ryan Kent,72,LW,88,61,66,76,23,55,https://futhead.cursecdn.com/static/img/21/players/224520.png,https://futhead.cursecdn.com/static/img/21/clubs/86.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
3194,Walter Bou,72,ST,73,74,66,73,36,72,https://futhead.cursecdn.com/static/img/21/players/224510.png,https://futhead.cursecdn.com/static/img/21/clubs/1877.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3195,Juan Ferney Otero,72,RM,88,74,65,71,31,68,https://futhead.cursecdn.com/static/img/21/players/224428.png,https://futhead.cursecdn.com/static/img/21/clubs/1816.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
3196,Mattia Bani,72,CB,58,18,42,53,74,70,https://futhead.cursecdn.com/static/img/21/players/224378.png,https://futhead.cursecdn.com/static/img/21/clubs/189.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3197,Damián Martínez,72,RB,72,65,64,71,68,73,https://futhead.cursecdn.com/static/img/21/players/224104.png,https://futhead.cursecdn.com/static/img/21/clubs/110580.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3198,Domingo Blanco,72,CM,82,65,72,79,57,66,https://futhead.cursecdn.com/static/img/21/players/224065.png,https://futhead.cursecdn.com/static/img/21/clubs/110093.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3199,Manu García,72,CAM,73,64,72,77,38,52,https://futhead.cursecdn.com/static/img/21/players/223978.png,https://futhead.cursecdn.com/static/img/21/clubs/459.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3200,Andreas Bouchalakis,72,CM,59,67,72,68,68,75,https://futhead.cursecdn.com/static/img/21/players/223922.png,https://futhead.cursecdn.com/static/img/21/clubs/280.png,https://futhead.cursecdn.com/static/img/21/nations/22.png
3201,Christian Chimino,72,RB,77,46,57,65,68,72,https://futhead.cursecdn.com/static/img/21/players/223615.png,https://futhead.cursecdn.com/static/img/21/clubs/110581.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3202,Jonathan Cafú,72,LM,77,66,65,75,24,51,https://futhead.cursecdn.com/static/img/21/players/223543.png,https://futhead.cursecdn.com/static/img/21/clubs/113222.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
3203,Marcelo Benítez,72,CM,74,63,73,70,64,84,https://futhead.cursecdn.com/static/img/21/players/223241.png,https://futhead.cursecdn.com/static/img/21/clubs/111710.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3204,Oğulcan Çağlayan,72,RM,86,62,66,74,27,66,https://futhead.cursecdn.com/static/img/21/players/223212.png,https://futhead.cursecdn.com/static/img/21/clubs/325.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
3205,Ozan Tufan,72,CM,71,65,70,73,71,75,https://futhead.cursecdn.com/static/img/21/players/223154.png,https://futhead.cursecdn.com/static/img/21/clubs/326.png,https://futhead.cursecdn.com/static/img/21/nations/48.png
3206,Ulisses Garcia,72,LB,76,42,61,67,66,74,https://futhead.cursecdn.com/static/img/21/players/223143.png,https://futhead.cursecdn.com/static/img/21/clubs/900.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
3207,Andrés Chávez,72,ST,71,75,64,70,36,80,https://futhead.cursecdn.com/static/img/21/players/223066.png,https://futhead.cursecdn.com/static/img/21/clubs/111711.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3208,Jorge Meré,72,CB,66,30,53,64,73,72,https://futhead.cursecdn.com/static/img/21/players/223033.png,https://futhead.cursecdn.com/static/img/21/clubs/31.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3209,Masato Morishige,72,CB,60,58,63,61,72,75,https://futhead.cursecdn.com/static/img/21/players/222986.png,https://futhead.cursecdn.com/static/img/21/clubs/101150.png,https://futhead.cursecdn.com/static/img/21/nations/163.png
3210,Walace,72,CDM,65,66,66,68,67,72,https://futhead.cursecdn.com/static/img/21/players/222844.png,https://futhead.cursecdn.com/static/img/21/clubs/55.png,https://futhead.cursecdn.com/static/img/21/nations/54.png
3211,Chadrac Akolo,72,RM,79,68,63,77,26,61,https://futhead.cursecdn.com/static/img/21/players/222825.png,https://futhead.cursecdn.com/static/img/21/clubs/1816.png,https://futhead.cursecdn.com/static/img/21/nations/110.png
3212,Yamil Asad,72,LM,75,69,67,74,55,65,https://futhead.cursecdn.com/static/img/21/players/222644.png,https://futhead.cursecdn.com/static/img/21/clubs/688.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3213,Nélson Monte,72,RB,61,37,60,60,73,75,https://futhead.cursecdn.com/static/img/21/players/222598.png,https://futhead.cursecdn.com/static/img/21/clubs/744.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
3214,Sebastian Griesbeck,72,CDM,62,47,60,56,73,83,https://futhead.cursecdn.com/static/img/21/players/222553.png,https://futhead.cursecdn.com/static/img/21/clubs/1831.png,https://futhead.cursecdn.com/static/img/21/nations/21.png
3215,Ivi,72,LM,79,72,69,74,43,63,https://futhead.cursecdn.com/static/img/21/players/222467.png,https://futhead.cursecdn.com/static/img/21/clubs/114326.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3216,Rochinha,72,RW,82,64,65,76,40,49,https://futhead.cursecdn.com/static/img/21/players/222461.png,https://futhead.cursecdn.com/static/img/21/clubs/1887.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
3217,Juan Cruz Komar,72,CB,60,36,51,49,73,78,https://futhead.cursecdn.com/static/img/21/players/222428.png,https://futhead.cursecdn.com/static/img/21/clubs/112670.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3218,Albian Ajeti,72,ST,77,71,60,70,29,73,https://futhead.cursecdn.com/static/img/21/players/222352.png,https://futhead.cursecdn.com/static/img/21/clubs/78.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
3219,Cyriel Dessers,72,ST,75,75,54,66,28,72,https://futhead.cursecdn.com/static/img/21/players/222262.png,https://futhead.cursecdn.com/static/img/21/clubs/673.png,https://futhead.cursecdn.com/static/img/21/nations/7.png
3220,Cao Yunding,72,LM,84,64,71,70,34,66,https://futhead.cursecdn.com/static/img/21/players/222204.png,https://futhead.cursecdn.com/static/img/21/clubs/110955.png,https://futhead.cursecdn.com/static/img/21/nations/155.png
3221,Leonel Di Plácido,72,RB,85,59,63,74,65,72,https://futhead.cursecdn.com/static/img/21/players/222022.png,https://futhead.cursecdn.com/static/img/21/clubs/110395.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3222,Carlos Gruezo,72,CDM,63,46,62,66,69,74,https://futhead.cursecdn.com/static/img/21/players/221860.png,https://futhead.cursecdn.com/static/img/21/clubs/100409.png,https://futhead.cursecdn.com/static/img/21/nations/57.png
3223,Deni Milošević,72,LM,66,67,70,73,37,65,https://futhead.cursecdn.com/static/img/21/players/221367.png,https://futhead.cursecdn.com/static/img/21/clubs/101033.png,https://futhead.cursecdn.com/static/img/21/nations/8.png
3224,Jérôme Junior Onguéné,72,CB,74,30,42,58,73,74,https://futhead.cursecdn.com/static/img/21/players/221323.png,https://futhead.cursecdn.com/static/img/21/clubs/191.png,https://futhead.cursecdn.com/static/img/21/nations/103.png
3225,Johan Arango,72,CAM,77,70,71,75,30,71,https://futhead.cursecdn.com/static/img/21/players/221311.png,https://futhead.cursecdn.com/static/img/21/clubs/114582.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
3226,Gerónimo Poblete,72,CDM,67,51,65,73,68,72,https://futhead.cursecdn.com/static/img/21/players/221250.png,https://futhead.cursecdn.com/static/img/21/clubs/68.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3227,Germán Conti,72,CB,62,38,53,48,72,75,https://futhead.cursecdn.com/static/img/21/players/221219.png,https://futhead.cursecdn.com/static/img/21/clubs/101114.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3228,Badou Ndiaye,72,CM,85,69,70,75,71,79,https://futhead.cursecdn.com/static/img/21/players/221000.png,https://futhead.cursecdn.com/static/img/21/clubs/1806.png,https://futhead.cursecdn.com/static/img/21/nations/136.png
3229,Niclas Eliasson,72,RM,85,57,68,75,37,51,https://futhead.cursecdn.com/static/img/21/players/220969.png,https://futhead.cursecdn.com/static/img/21/clubs/1919.png,https://futhead.cursecdn.com/static/img/21/nations/46.png
3230,Alessandro Schöpf,72,CM,69,69,71,75,63,71,https://futhead.cursecdn.com/static/img/21/players/220925.png,https://futhead.cursecdn.com/static/img/21/clubs/34.png,https://futhead.cursecdn.com/static/img/21/nations/4.png
3231,Anderson Esiti,72,CDM,58,46,56,55,74,83,https://futhead.cursecdn.com/static/img/21/players/220921.png,https://futhead.cursecdn.com/static/img/21/clubs/393.png,https://futhead.cursecdn.com/static/img/21/nations/133.png
3232,Josh Brownhill,72,CM,70,67,69,71,68,73,https://futhead.cursecdn.com/static/img/21/players/220659.png,https://futhead.cursecdn.com/static/img/21/clubs/1796.png,https://futhead.cursecdn.com/static/img/21/nations/14.png
3233,Gennaro Tutino,72,ST,77,72,71,75,35,64,https://futhead.cursecdn.com/static/img/21/players/220528.png,https://futhead.cursecdn.com/static/img/21/clubs/48.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3234,Antonio Barreca,72,LB,75,34,62,72,69,66,https://futhead.cursecdn.com/static/img/21/players/220493.png,https://futhead.cursecdn.com/static/img/21/clubs/69.png,https://futhead.cursecdn.com/static/img/21/nations/27.png
3235,Bongani Zungu,72,CDM,57,66,70,69,68,74,https://futhead.cursecdn.com/static/img/21/players/220245.png,https://futhead.cursecdn.com/static/img/21/clubs/1816.png,https://futhead.cursecdn.com/static/img/21/nations/140.png
3236,Bersant Celina,72,CAM,76,69,70,75,25,58,https://futhead.cursecdn.com/static/img/21/players/220198.png,https://futhead.cursecdn.com/static/img/21/clubs/1960.png,https://futhead.cursecdn.com/static/img/21/nations/219.png
3237,Saidy Janko,72,RB,89,49,60,66,65,71,https://futhead.cursecdn.com/static/img/21/players/220172.png,https://futhead.cursecdn.com/static/img/21/clubs/236.png,https://futhead.cursecdn.com/static/img/21/nations/47.png
3238,Joel Pohjanpalo,72,ST,59,73,56,68,26,70,https://futhead.cursecdn.com/static/img/21/players/220165.png,https://futhead.cursecdn.com/static/img/21/clubs/32.png,https://futhead.cursecdn.com/static/img/21/nations/17.png
3239,Yves Baraye,72,RW,84,64,65,74,48,61,https://futhead.cursecdn.com/static/img/21/players/220152.png,https://futhead.cursecdn.com/static/img/21/clubs/50.png,https://futhead.cursecdn.com/static/img/21/nations/136.png
3240,Guillermo Varela,72,RB,78,42,60,68,68,70,https://futhead.cursecdn.com/static/img/21/players/219914.png,https://futhead.cursecdn.com/static/img/21/clubs/819.png,https://futhead.cursecdn.com/static/img/21/nations/60.png
3241,Andrés Mosquera,72,CB,73,42,57,54,72,75,https://futhead.cursecdn.com/static/img/21/players/219787.png,https://futhead.cursecdn.com/static/img/21/clubs/110781.png,https://futhead.cursecdn.com/static/img/21/nations/56.png
3242,Chema Rodríguez,72,CB,62,59,57,61,72,71,https://futhead.cursecdn.com/static/img/21/players/219777.png,https://futhead.cursecdn.com/static/img/21/clubs/1860.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3243,Rober Ibáñez,72,RM,75,67,71,73,48,52,https://futhead.cursecdn.com/static/img/21/players/219652.png,https://futhead.cursecdn.com/static/img/21/clubs/100888.png,https://futhead.cursecdn.com/static/img/21/nations/45.png
3244,Ezequiel Cerutti,72,RM,84,65,66,73,36,65,https://futhead.cursecdn.com/static/img/21/players/219525.png,https://futhead.cursecdn.com/static/img/21/clubs/1013.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
3245,Birger Meling,72,LB,80,47,65,67,67,60,https://futhead.cursecdn.com/static/img/21/players/219466.png,https://futhead.cursecdn.com/static/img/21/clubs/224.png,https://futhead.cursecdn.com/static/img/21/nations/36.png
3246,Pedro Tiba,72,CM,63,66,69,74,60,75,https://futhead.cursecdn.com/static/img/21/players/219181.png,https://futhead.cursecdn.com/static/img/21/clubs/873.png,https://futhead.cursecdn.com/static/img/21/nations/38.png
3247,Sergio Vittor,72,CB,47,59,64,61,71,79,https://futhead.cursecdn.com/static/img/21/players/219167.png,https://futhead.cursecdn.com/static/img/21/clubs/113217.png,https://futhead.cursecdn.com/static/img/21/nations/52.png
